0,28.0664287688231,46.6973031122684,11321.1683402957,19451.2579155042,11586.1760636897,713.414191747101,3904.42414224107,0.304660028295491,2.03787921671663,27.5667928139423,4.49076295653886,866.139994827081,7.03389299151356,35232.3304901083,187.209337000000,14.8581000000000,0,0,0,0,0
0.0104166666666714,28.1919083048182,41.5470659833481,12701.7795568532,18562.2475105300,14102.6070795173,874.311778521317,4892.02054211202,0.387275360275513,2.59035388063183,24.0697039959618,4.25155634923584,789.573407037216,6.75844998009656,38349.7248506504,147.673973556427,15.1680408278761,1.01481110452311e-32,0,0,0,0
0.0208333333333286,28.3361278596153,39.6457600804428,12774.0338731831,18893.0113799131,14350.9748143114,873.773764669482,4914.51895247533,0.393149722239675,2.62953281615529,22.6950132946400,4.26681898030306,768.949591403101,6.67516015256422,38854.7345884143,145.520847871785,15.1400528148854,8.59695996547511e-33,0,0,0,0
0.0312500000000000,28.4767296315956,37.7153834960038,12917.5994103955,19054.9295615100,14645.3604724407,893.833875405485,5017.42363576660,0.402859624019297,2.69370218998609,21.4145719812039,4.25136369975798,746.092519860699,6.59801322120712,39396.8602166387,141.152756902921,15.1109180311883,7.32556275392076e-33,0,0,0,0
0.0416666666666714,28.6037968189512,35.9153442904205,13098.5393632215,19119.3566831746,14958.6199036626,921.557403342580,5154.44446511603,0.414521358936558,2.76857723951387,20.2646722364928,4.22151969507504,724.244611739237,6.52921768154520,39939.3883638880,136.120512198510,15.0807818471075,6.29761570417053e-33,0,0,0,0
0.0520833333333286,28.7162135061881,34.3003106930809,13289.0100572244,19132.5230395454,15273.2007443765,949.609122333227,5297.30468571732,0.427136975625420,2.84484843715692,19.2481826752659,4.18728176313778,704.684930071792,6.46917227178355,40456.2357368976,131.153772923483,15.0497151364219,5.46786908930498e-33,0,0,0,0
0.0625000000000000,28.8117925275746,32.8726291661484,13471.6362210088,19116.8450394207,15578.3894111740,975.033569103833,5432.60552602685,0.440414302162039,2.91772843687510,18.3477776794788,4.15375425058572,687.951440773511,6.41720328618600,40930.8823250506,126.545389180985,15.0179183943772,4.79484309390278e-33,0,0,0,0
0.0729166666666714,28.8805377176974,31.6254080569717,13631.2896139983,19080.9176806170,15858.7525649100,996.807271949823,5552.81983707179,0.454155295222824,2.98359896483420,17.5378111258067,4.12380522153690,674.937008154820,6.37269404960918,41340.4402264101,122.456853698538,14.9854784476604,4.24466493934373e-33,0,0,0,0
0.0833333333333286,28.9171728113137,30.5244025190224,13772.4200270838,19017.2005056537,16123.0332940127,1016.56396511272,5664.23839450918,0.469030001936477,3.04532344380071,16.7863033915652,4.09667548650436,665.574359315918,6.33359582510030,41695.0921397791,118.744312562223,14.9525267190612,3.79025681300094e-33,0,0,0,0
0.0937500000000000,28.9226346419269,29.5465568900839,13899.3813781260,18925.5022867380,16375.0664010814,1035.33909930155,5770.72803659306,0.485487098164020,3.10471502075856,16.0761329869810,4.07252616400369,659.548461542177,6.29854682403198,42004.5129013800,115.328758269111,14.9192128905672,3.41198115179129e-33,0,0,0,0
