1.176831444586354136e+00,1.408003417116821421e+00,1.306065795039765387e+00,2.227641489066670033e+00,1.157498627744977693e+00,9.744984449295227558e-01,9.754532549538821318e-01,7.201937265208663064e+00,9.785831809149836413e-01,1.207131781083987443e+00,1.027975161835058993e+00,1.013236250403645178e+00,1.027347836862098740e+00,4.980868208801113362e+00,2.049646525372167525e+04,4.099603317348747389e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.137838288360242700e+00,3.139974562494110444e+00,2.312468497361406605e+01,4.130851664992660233e+01,2.037044486129351029e+01,1.637391076597824835e+01,1.636617800597365857e+01,8.541466477204746610e+00,1.174994800461885980e+00,1.789427391379883492e+00,1.435489865996876668e+00,1.683473199213280225e+01,1.171509135412028391e+00,8.815780144258957307e+01,3.849685493724218395e+04,6.464733401528828693e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.734015312102268780e+00,5.660338697858670720e+00,6.943502797558073780e+01,1.230125430952595309e+02,6.198298463014932480e+01,4.905193047656667460e+01,4.896242229864800066e+01,7.658586534376489396e+00,1.882904687585677861e+00,2.218735488866343530e+00,2.575815612363501650e+00,4.966507575752756054e+01,1.375848379143612688e+00,2.643336813571532389e+02,3.802337443589713075e+04,8.289769854939748939e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.655800860615201486e+00,8.060918073151471575e+00,1.278303086848549981e+02,2.249945202263925808e+02,1.158114648704098926e+02,8.997090355874571799e+01,8.968202335429296568e+01,5.802192660686119829e+00,3.174701518282931012e+00,2.234621924855672237e+00,4.395416022513913390e+00,8.973666558046397768e+01,1.573128375004571700e+00,4.862169155210220879e+02,3.753381924557755701e+04,9.703451609055205651e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.629604674885604787e+00,9.754180429715152201e+00,1.831412883911530969e+02,3.202879556590243624e+02,1.685794854726378844e+02,1.283960718442557152e+02,1.278109351887775489e+02,3.768167736219214969e+00,4.853934858473349045e+00,1.971098427310136625e+00,6.506191105799235430e+00,1.261284024640718400e+02,1.740792570010670337e+00,6.961618024168864167e+02,3.707914060025861545e+04,1.080522192766503053e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.494586469650025506e+00,1.067724734095924610e+01,2.260898033153725351e+02,3.927663876242311289e+02,2.115762433038611618e+02,1.578839166883278722e+02,1.569669222986400428e+02,2.167071900080772995e+00,6.605692166055566084e+00,1.723031802824674052e+00,8.497375687954129120e+00,1.527075288810768825e+02,1.892491131789347802e+00,8.589624549228244632e+02,3.656995019360576407e+04,1.166555572255596829e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.118703456720604095e+01,1.104024382851658714e+01,2.550649974341783945e+02,4.400054872271874160e+02,2.427419180122009834e+02,1.774172644014022637e+02,1.761819587335694735e+02,1.214592698958331107e+00,8.199181551792365852e+00,1.674667483895225129e+00,1.014110569605087697e+01,1.688933309683814912e+02,2.044675242806571536e+00,9.685587193564039126e+02,3.605526207419224374e+04,1.234039957604971605e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.269709266612596466e+01,1.107489113981440454e+01,2.730652741257738967e+02,4.675852733010170255e+02,2.643328704545247092e+02,1.891973004885066416e+02,1.876713376213577078e+02,7.631616770798350657e-01,9.568083717061702131e+00,1.837095244827014140e+00,1.139900150736802154e+01,1.771789134799043950e+02,2.199780132038025027e+00,1.036389041993385035e+03,3.557835493829855113e+04,1.287324272122672575e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.403304468174110475e+01,1.093970505919402569e+01,2.838569512234483909e+02,4.822238902110688628e+02,2.795396017174219878e+02,1.959388740724999423e+02,1.941430060586173738e+02,5.536110207461067967e-01,1.075812234731123773e+01,2.135313132998275520e+00,1.233547010988966974e+01,1.803994117403908604e+02,2.350140032959466829e+00,1.076776742462292532e+03,3.507368784863085602e+04,1.329528095945651067e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.520751635674020719e+01,1.072624271314088062e+01,2.905440105754612432e+02,4.893568643512739982e+02,2.911193373733242993e+02,1.998542310406842546e+02,1.977999029260458030e+02,4.411987812730611136e-01,1.182646588326145753e+01,2.508592471591253315e+00,1.303347160734239907e+01,1.807826173104622285e+02,2.489520424602580828e+00,1.101505759700092312e+03,3.457374807424831670e+04,1.363120371465044300e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
